longitude,latitude,housing_median_age,rooms,population,households,median_income,ocean_proximity,median_house_value
-116.49,33.82,27,"{total_rooms: 3316, total_bedrooms: 636 }",2362,532,2.9569,INLAND,65900
-116.52,33.82,21,"{total_rooms: 10227, total_bedrooms: 2315 }",3623,1734,2.5212,INLAND,145200
-116.54,33.82,12,"{total_rooms: 9482, total_bedrooms: 2501 }",2725,1300,1.5595,INLAND,115600
-116.56,33.83,36,"{total_rooms: 1765, total_bedrooms: 399 }",451,264,2.6083,INLAND,321900
-116.48,33.8,15,"{total_rooms: 3004, total_bedrooms: 615 }",437,210,3.6667,INLAND,90000
-116.5,33.81,26,"{total_rooms: 5032, total_bedrooms: 1229 }",3086,1183,2.5399,INLAND,94800
-116.52,33.81,12,"{total_rooms: 12396, total_bedrooms: 2552 }",2548,1265,3.4394,INLAND,162200
-116.54,33.81,31,"{total_rooms: 6814, total_bedrooms: 1714 }",2628,1341,2.1176,INLAND,124100
-116.54,33.81,24,"{total_rooms: 6087, total_bedrooms: 1217 }",1721,833,3.1493,INLAND,199400
-116.49,33.8,13,"{total_rooms: 8789, total_bedrooms: 1875 }",1274,688,3.7396,INLAND,148900
-116.54,33.8,22,"{total_rooms: 6050, total_bedrooms: 1387 }",1432,890,2.2216,INLAND,183900
-116.57,33.76,25,"{total_rooms: 2616, total_bedrooms: 547 }",581,343,3.1364,INLAND,301600
-116.5,33.69,20,"{total_rooms: 4810, total_bedrooms: 1074 }",1304,740,2.25,INLAND,248100
-116.54,33.79,18,"{total_rooms: 9374, total_bedrooms: 1780 }",1678,919,3.9737,INLAND,235600
-116.53,33.78,18,"{total_rooms: 2547, total_bedrooms: 463 }",411,214,2.5489,INLAND,220500
-116.53,33.88,5,"{total_rooms: 4423, total_bedrooms: 763 }",1906,667,4.6855,INLAND,125200
-116.48,33.84,5,"{total_rooms: 5480, total_bedrooms: 1371 }",1050,485,1.7204,INLAND,137500
-116.48,33.79,14,"{total_rooms: 9425, total_bedrooms: 2020 }",1711,1000,2.6298,INLAND,145200
-116.47,33.84,3,"{total_rooms: 9169, total_bedrooms: 1512 }",3838,1270,4.3111,INLAND,142500
-116.46,33.82,6,"{total_rooms: 4863, total_bedrooms: 920 }",3010,828,3.9508,INLAND,104200
-116.47,33.81,7,"{total_rooms: 10105, total_bedrooms: 2481 }",6274,2095,2.4497,INLAND,90900
-116.46,33.79,10,"{total_rooms: 6960, total_bedrooms: 1487 }",1130,661,2.1411,INLAND,136400
-116.43,33.81,8,"{total_rooms: 6710, total_bedrooms: 1343 }",2069,781,3.5223,INLAND,115100
-116.42,33.79,12,"{total_rooms: 7095, total_bedrooms: 1260 }",1179,570,4.9444,INLAND,285000
-116.43,33.78,17,"{total_rooms: 4293, total_bedrooms: 712 }",1091,464,6.1437,INLAND,232100
-116.45,33.78,16,"{total_rooms: 5228, total_bedrooms: 992 }",1177,639,3.0859,INLAND,134600
-116.42,33.76,14,"{total_rooms: 16921, total_bedrooms: 2837 }",2524,1262,7.6281,INLAND,341700
-116.4,33.78,8,"{total_rooms: 3059, total_bedrooms: 500 }",612,208,6.8729,INLAND,259200
-116.45,33.8,9,"{total_rooms: 5534, total_bedrooms: 1206 }",2283,1008,3.6161,INLAND,99100
-116.36,33.78,6,"{total_rooms: 24121, total_bedrooms: 4522 }",4176,2221,3.3799,INLAND,239300
-116.38,33.74,7,"{total_rooms: 17579, total_bedrooms: 3479 }",3581,1820,4.084,INLAND,194500
-116.33,33.75,5,"{total_rooms: 19107, total_bedrooms: 3923 }",2880,1376,4.036,INLAND,158500
-116.31,33.73,19,"{total_rooms: 12467, total_bedrooms: 2508 }",4086,1761,3.2846,INLAND,131900
-116.46,33.78,25,"{total_rooms: 1137, total_bedrooms: 414 }",604,240,1.3801,INLAND,55000
-116.46,33.78,33,"{total_rooms: 2565, total_bedrooms: 745 }",2301,638,2.5477,INLAND,83000
-116.47,33.77,26,"{total_rooms: 4300, total_bedrooms: 767 }",1557,669,4.4107,INLAND,122500
-116.47,33.78,27,"{total_rooms: 1781, total_bedrooms: 441 }",759,340,3.3162,INLAND,113600
-116.38,33.73,10,"{total_rooms: 11836, total_bedrooms: 2405 }",3811,1570,4.0079,INLAND,134500
-116.37,33.72,17,"{total_rooms: 8626, total_bedrooms: 1859 }",3497,1337,3.312,INLAND,121300
-116.39,33.72,19,"{total_rooms: 7646, total_bedrooms: 1618 }",2496,1075,3.5569,INLAND,128000
-116.38,33.71,17,"{total_rooms: 12509, total_bedrooms: 2460 }",2737,1423,4.5556,INLAND,258100
-116.39,33.69,10,"{total_rooms: 11659, total_bedrooms: 2007 }",2186,1083,6.9833,INLAND,238800
-116.37,33.72,19,"{total_rooms: 6190, total_bedrooms: 1355 }",2242,1043,3.0021,INLAND,152300
-116.44,33.77,18,"{total_rooms: 4872, total_bedrooms: 1110 }",955,656,2.2439,INLAND,97500
-116.43,33.75,24,"{total_rooms: 2596, total_bedrooms: 438 }",473,237,3.7727,INLAND,500001
-116.44,33.74,5,"{total_rooms: 846, total_bedrooms: 249 }",117,67,7.9885,INLAND,403300
-116.41,33.74,25,"{total_rooms: 2475, total_bedrooms: 476 }",910,387,3.3639,INLAND,168800
-116.41,33.74,17,"{total_rooms: 4289, total_bedrooms: 893 }",958,440,2.4659,INLAND,177800
-116.42,33.68,15,"{total_rooms: 3895, total_bedrooms: 782 }",900,529,2.2208,INLAND,138300
-116.37,33.69,7,"{total_rooms: 8806, total_bedrooms: 1542 }",858,448,7.8005,INLAND,318100
-116.33,33.72,11,"{total_rooms: 12327, total_bedrooms: 2000 }",2450,1139,7.4382,INLAND,353100
-116.29,33.67,12,"{total_rooms: 5048, total_bedrooms: 842 }",883,391,5.6918,INLAND,231300
-116.3,33.68,10,"{total_rooms: 2387, total_bedrooms: 481 }",863,304,2.8882,INLAND,137500
-116.31,33.67,15,"{total_rooms: 2214, total_bedrooms: 410 }",1152,350,2.9187,INLAND,93400
-116.31,33.67,11,"{total_rooms: 4686, total_bedrooms: 851 }",2466,731,3.3333,INLAND,91800
-116.31,33.66,7,"{total_rooms: 4497, total_bedrooms: 831 }",2248,713,3.6354,INLAND,98000
-116.31,33.65,8,"{total_rooms: 3079, total_bedrooms: 558 }",1572,474,4.5938,INLAND,102600
-116.26,33.72,10,"{total_rooms: 9404, total_bedrooms: 1827 }",3208,1283,3.1086,INLAND,105800
-116.25,33.69,5,"{total_rooms: 1664, total_bedrooms: 444 }",907,374,2.7667,INLAND,92900
-116.22,33.7,9,"{total_rooms: 3861, total_bedrooms: 849 }",825,401,3.2833,INLAND,124700
-116.24,33.76,9,"{total_rooms: 1961, total_bedrooms: 595 }",966,275,3.8125,INLAND,96700
-116.29,33.74,6,"{total_rooms: 12991, total_bedrooms: 2555 }",4571,1926,4.7195,INLAND,199300
-116.29,33.72,5,"{total_rooms: 3584, total_bedrooms: 760 }",1097,470,3.1771,INLAND,167400
-116.25,33.81,24,"{total_rooms: 880, total_bedrooms: 187 }",507,169,3.4583,INLAND,67500
-116.25,33.75,33,"{total_rooms: 278, total_bedrooms: 91 }",375,81,2.025,INLAND,50000
-116.24,33.72,25,"{total_rooms: 5236, total_bedrooms: 1039 }",2725,935,3.775,INLAND,93400
-116.24,33.71,10,"{total_rooms: 9033, total_bedrooms: 2224 }",5525,1845,2.7598,INLAND,95000
-116.24,33.73,14,"{total_rooms: 2774, total_bedrooms: 566 }",1530,505,3.0682,INLAND,104100
-116.22,33.74,26,"{total_rooms: 4120, total_bedrooms: 858 }",2918,815,3.3107,INLAND,69400
-116.21,33.75,22,"{total_rooms: 894, total_bedrooms:  }",830,202,3.0673,INLAND,68200
-116.21,33.72,28,"{total_rooms: 2488, total_bedrooms: 714 }",2891,676,2.3169,INLAND,68900
-116.22,33.73,38,"{total_rooms: 1695, total_bedrooms: 352 }",1279,305,2.1217,INLAND,68500
-116.23,33.73,29,"{total_rooms: 1133, total_bedrooms: 221 }",918,239,2.8648,INLAND,72100
-116.21,33.71,19,"{total_rooms: 3114, total_bedrooms: 787 }",3157,772,1.7083,INLAND,82200
-116.22,33.72,28,"{total_rooms: 826, total_bedrooms: 258 }",979,245,1.7172,INLAND,58800
-116.2,33.7,26,"{total_rooms: 2399, total_bedrooms: 625 }",2654,535,2.2989,INLAND,60600
-116.23,33.72,32,"{total_rooms: 4981, total_bedrooms: 1326 }",3779,1186,1.7805,INLAND,76900
-116.23,33.71,17,"{total_rooms: 4874, total_bedrooms: 1349 }",5032,1243,2.444,INLAND,90000
-116.15,33.69,22,"{total_rooms: 197, total_bedrooms: 54 }",331,70,2.9286,INLAND,112500
-116.11,33.64,20,"{total_rooms: 1273, total_bedrooms: 354 }",1548,355,2.0871,INLAND,84700
-116.15,33.64,10,"{total_rooms: 1711, total_bedrooms: 499 }",1896,443,1.6557,INLAND,65400
-116.2,33.63,23,"{total_rooms: 1152, total_bedrooms: 273 }",1077,235,2.5,INLAND,96300
-116.21,33.66,19,"{total_rooms: 1596, total_bedrooms: 295 }",1201,282,3.8846,INLAND,100900
-116.21,33.68,34,"{total_rooms: 584, total_bedrooms: 176 }",625,166,1.5809,INLAND,100000
-116.25,33.68,16,"{total_rooms: 926, total_bedrooms: 189 }",238,118,3.0114,INLAND,366700
-116.26,33.65,3,"{total_rooms: 7437, total_bedrooms: 1222 }",574,302,10.2948,INLAND,382400
-116.17,33.53,13,"{total_rooms: 1713, total_bedrooms: 512 }",1978,442,2.1287,INLAND,58600
-116.12,33.53,17,"{total_rooms: 2421, total_bedrooms: 820 }",2971,685,1.654,INLAND,100000
-116.01,33.51,24,"{total_rooms: 2985, total_bedrooms: 958 }",4042,905,1.7344,INLAND,66400
-115.84,33.49,20,"{total_rooms: 1660, total_bedrooms: 379 }",637,250,2.0347,INLAND,68900
-116.16,33.68,12,"{total_rooms: 1230, total_bedrooms: 277 }",1334,260,2.2679,INLAND,61400
-116.17,33.67,18,"{total_rooms: 3585, total_bedrooms: 800 }",3873,788,2.5714,INLAND,65900
-116.17,33.66,22,"{total_rooms: 639, total_bedrooms: 203 }",664,153,1.9306,INLAND,47500
-116.19,33.67,16,"{total_rooms: 1859, total_bedrooms: 476 }",1994,477,1.7297,INLAND,67500
-116.18,33.67,25,"{total_rooms: 2888, total_bedrooms: 654 }",2940,660,2.2141,INLAND,66700
-116.18,33.69,17,"{total_rooms: 89, total_bedrooms: 19 }",79,21,2.375,INLAND,155000
-116.19,33.69,11,"{total_rooms: 5692, total_bedrooms: 1346 }",5682,1273,2.5383,INLAND,74000
-116.08,33.86,16,"{total_rooms: 381, total_bedrooms: 89 }",182,75,2.425,INLAND,76100
-115.22,33.54,18,"{total_rooms: 1706, total_bedrooms: 397 }",3424,283,1.625,INLAND,53500
-114.67,33.92,17,"{total_rooms: 97, total_bedrooms: 24 }",29,15,1.2656,INLAND,27500
-115.58,33.88,21,"{total_rooms: 1161, total_bedrooms: 282 }",724,186,3.1827,INLAND,71700
-114.98,33.82,15,"{total_rooms: 644, total_bedrooms: 129 }",137,52,3.2097,INLAND,71300
-114.49,33.97,17,"{total_rooms: 2809, total_bedrooms: 635 }",83,45,1.6154,INLAND,87500
-114.65,33.6,28,"{total_rooms: 1678, total_bedrooms: 322 }",666,256,2.9653,INLAND,94900
-114.68,33.49,20,"{total_rooms: 1491, total_bedrooms: 360 }",1135,303,1.6395,INLAND,44400
-114.56,33.69,17,"{total_rooms: 720, total_bedrooms: 174 }",333,117,1.6509,INLAND,85700
-114.57,33.64,14,"{total_rooms: 1501, total_bedrooms: 337 }",515,226,3.1917,INLAND,73400
-114.57,33.57,20,"{total_rooms: 1454, total_bedrooms: 326 }",624,262,1.925,INLAND,65500
-114.57,33.52,27,"{total_rooms: 173, total_bedrooms: 35 }",117,34,2.0833,INLAND,45000
-114.59,33.61,34,"{total_rooms: 4789, total_bedrooms: 1175 }",3134,1056,2.1782,INLAND,58400
-114.61,33.62,16,"{total_rooms: 1187, total_bedrooms: 261 }",1115,242,2.1759,INLAND,61500
-114.6,33.62,16,"{total_rooms: 3741, total_bedrooms: 801 }",2434,824,2.6797,INLAND,86500
-114.58,33.63,29,"{total_rooms: 1387, total_bedrooms: 236 }",671,239,3.3438,INLAND,74000
-114.62,33.62,26,"{total_rooms: 18, total_bedrooms: 3 }",5,3,0.536,INLAND,275000
-114.58,33.61,25,"{total_rooms: 2907, total_bedrooms: 680 }",1841,633,2.6768,INLAND,82400
-114.6,33.6,21,"{total_rooms: 1988, total_bedrooms: 483 }",1182,437,1.625,INLAND,62000
-121.43,38.58,35,"{total_rooms: 5298, total_bedrooms: 954 }",1933,918,3.9167,INLAND,155700
-121.43,38.57,38,"{total_rooms: 2507, total_bedrooms: 446 }",888,448,4.0972,INLAND,163700
-121.42,38.57,38,"{total_rooms: 1878, total_bedrooms: 338 }",710,342,3.7731,INLAND,161400
-121.44,38.58,43,"{total_rooms: 1806, total_bedrooms: 339 }",764,341,3.9271,INLAND,147100
-121.43,38.57,46,"{total_rooms: 2443, total_bedrooms: 476 }",939,457,3.5893,INLAND,142000
-121.44,38.57,52,"{total_rooms: 3080, total_bedrooms: 545 }",975,495,3.776,INLAND,164500
-121.44,38.58,42,"{total_rooms: 2334, total_bedrooms: 435 }",892,446,3.0208,INLAND,148800
-121.45,38.58,44,"{total_rooms: 2314, total_bedrooms: 415 }",796,388,3.4914,INLAND,153900
-121.45,38.57,48,"{total_rooms: 1962, total_bedrooms: 356 }",704,362,3.5313,INLAND,147900
-121.46,38.58,52,"{total_rooms: 4408, total_bedrooms: 807 }",1604,777,3.8914,INLAND,181600
-121.46,38.58,40,"{total_rooms: 1394, total_bedrooms: 397 }",689,353,1.7765,INLAND,109800
-121.47,38.58,44,"{total_rooms: 2092, total_bedrooms: 555 }",878,528,1.5922,INLAND,115100
-121.47,38.58,43,"{total_rooms: 3807, total_bedrooms: 952 }",1484,850,2.3266,INLAND,137500
-121.47,38.58,52,"{total_rooms: 2035, total_bedrooms: 483 }",904,459,2.6976,INLAND,109300
-121.48,38.58,52,"{total_rooms: 576, total_bedrooms: 146 }",273,127,2.01,INLAND,94300
-121.48,38.58,48,"{total_rooms: 2434, total_bedrooms: 744 }",1281,662,1.6277,INLAND,140600
-121.49,38.58,52,"{total_rooms: 2151, total_bedrooms: 664 }",1146,603,1.4034,INLAND,90300
-121.48,38.59,52,"{total_rooms: 1186, total_bedrooms: 341 }",1038,320,1.6116,INLAND,70500
-121.49,38.59,20,"{total_rooms: 463, total_bedrooms: 180 }",486,190,1.0313,INLAND,85000
-121.49,38.58,52,"{total_rooms: 1000, total_bedrooms: 324 }",456,250,1.4375,INLAND,168800
-121.5,38.58,5,"{total_rooms: 761, total_bedrooms: 306 }",2031,295,0.7526,INLAND,162500
-121.5,38.58,20,"{total_rooms: 4018, total_bedrooms: 1220 }",1570,1122,2.5821,INLAND,125000
-121.5,38.57,9,"{total_rooms: 745, total_bedrooms: 175 }",297,160,3.358,INLAND,77500
-121.49,38.58,52,"{total_rooms: 569, total_bedrooms: 405 }",509,367,0.9196,INLAND,137500
-121.48,38.58,42,"{total_rooms: 1823, total_bedrooms: 566 }",761,503,1.245,INLAND,137500
-121.48,38.57,47,"{total_rooms: 2438, total_bedrooms: 804 }",1148,747,1.4301,INLAND,141700
-121.48,38.57,52,"{total_rooms: 567, total_bedrooms: 193 }",272,187,1.625,INLAND,187500
-121.49,38.57,49,"{total_rooms: 1334, total_bedrooms: 492 }",634,421,1.7568,INLAND,93800
-121.49,38.57,38,"{total_rooms: 2410, total_bedrooms: 967 }",1091,829,1.2209,INLAND,87900
-121.47,38.57,39,"{total_rooms: 1360, total_bedrooms: 368 }",589,338,2.1691,INLAND,150000
-121.47,38.57,48,"{total_rooms: 3136, total_bedrooms: 926 }",1443,877,1.9034,INLAND,123900
-121.48,38.57,38,"{total_rooms: 2809, total_bedrooms: 805 }",1243,785,1.8512,INLAND,114100
-121.47,38.57,52,"{total_rooms: 438, total_bedrooms: 103 }",176,99,3.0217,INLAND,200000
-121.47,38.57,50,"{total_rooms: 3233, total_bedrooms: 968 }",1223,837,1.2041,INLAND,168100
-121.48,38.58,52,"{total_rooms: 2501, total_bedrooms: 757 }",1081,708,1.5872,INLAND,157500
-121.45,38.57,52,"{total_rooms: 2006, total_bedrooms: 412 }",825,384,3.2963,INLAND,236100
-121.45,38.56,52,"{total_rooms: 3170, total_bedrooms: 476 }",1027,457,4.63,INLAND,233800
-121.46,38.56,52,"{total_rooms: 1750, total_bedrooms: 372 }",764,369,2.9191,INLAND,111800
-121.46,38.57,52,"{total_rooms: 810, total_bedrooms: 172 }",326,151,3.1583,INLAND,140000
-121.46,38.57,52,"{total_rooms: 893, total_bedrooms: 159 }",367,160,3.2386,INLAND,213200
-121.46,38.57,52,"{total_rooms: 1917, total_bedrooms: 367 }",722,358,3.1484,INLAND,158900
-121.46,38.57,52,"{total_rooms: 1625, total_bedrooms: 419 }",614,383,2.0549,INLAND,156700
-121.43,38.56,41,"{total_rooms: 1105, total_bedrooms: 227 }",443,210,3.1827,INLAND,131700
-121.44,38.56,45,"{total_rooms: 2423, total_bedrooms: 466 }",873,438,3.7167,INLAND,131900
-121.44,38.56,52,"{total_rooms: 906, total_bedrooms: 165 }",257,166,2.8542,INLAND,139400
-121.43,38.56,50,"{total_rooms: 1533, total_bedrooms: 288 }",532,257,2.5417,INLAND,125900
-121.43,38.56,46,"{total_rooms: 1316, total_bedrooms: 244 }",452,245,3.0938,INLAND,137800
-121.45,38.57,52,"{total_rooms: 3994, total_bedrooms: 635 }",1295,625,5.1169,INLAND,232500
-121.45,38.56,52,"{total_rooms: 3420, total_bedrooms: 555 }",1301,530,4.0417,INLAND,173800
-121.42,38.55,35,"{total_rooms: 182, total_bedrooms: 39 }",115,43,2.6417,INLAND,98900
-121.43,38.55,44,"{total_rooms: 3514, total_bedrooms: 714 }",1509,656,2.7333,INLAND,100100
-121.45,38.55,19,"{total_rooms: 3374, total_bedrooms: 808 }",1412,753,1.4889,INLAND,77600
-121.46,38.56,52,"{total_rooms: 1878, total_bedrooms: 393 }",722,381,3.3348,INLAND,122800
-121.45,38.56,51,"{total_rooms: 1250, total_bedrooms: 235 }",452,232,2.625,INLAND,121200
-121.44,38.55,46,"{total_rooms: 1698, total_bedrooms: 383 }",726,386,2.9821,INLAND,97000
-121.47,38.56,52,"{total_rooms: 889, total_bedrooms: 162 }",273,145,3.125,INLAND,85600
-121.46,38.56,52,"{total_rooms: 907, total_bedrooms: 180 }",479,177,2.2125,INLAND,104000
-121.46,38.55,52,"{total_rooms: 3126, total_bedrooms: 648 }",1789,558,1.7616,INLAND,84100
-121.46,38.55,52,"{total_rooms: 2094, total_bedrooms: 463 }",1364,407,1.2235,INLAND,68500
-121.47,38.55,48,"{total_rooms: 1091, total_bedrooms: 403 }",926,336,1.1458,INLAND,65400
-121.47,38.56,52,"{total_rooms: 1532, total_bedrooms: 408 }",782,369,1.8911,INLAND,85900
-121.47,38.56,51,"{total_rooms: 2083, total_bedrooms: 559 }",874,524,2.0221,INLAND,95800
-121.47,38.56,44,"{total_rooms: 1986, total_bedrooms: 573 }",1044,490,1.7328,INLAND,88100
-121.48,38.56,44,"{total_rooms: 1151, total_bedrooms: 263 }",518,258,2.0089,INLAND,113600
-121.48,38.56,46,"{total_rooms: 1476, total_bedrooms: 344 }",688,353,2.7316,INLAND,134700
-121.48,38.57,38,"{total_rooms: 1145, total_bedrooms: 324 }",596,288,1.78,INLAND,114300
-121.49,38.56,42,"{total_rooms: 900, total_bedrooms: 239 }",506,231,1.2813,INLAND,87500
-121.49,38.56,35,"{total_rooms: 1521, total_bedrooms: 457 }",987,455,1.9013,INLAND,86900
-121.49,38.57,51,"{total_rooms: 1492, total_bedrooms: 385 }",736,365,1.7155,INLAND,108800
-121.5,38.57,41,"{total_rooms: 1124, total_bedrooms: 344 }",807,316,1.4712,INLAND,94600
-121.5,38.57,44,"{total_rooms: 1375, total_bedrooms: 351 }",766,321,2.1719,INLAND,87500
-121.51,38.57,36,"{total_rooms: 613, total_bedrooms: 166 }",425,147,2.2031,INLAND,93800
-121.5,38.57,45,"{total_rooms: 858, total_bedrooms: 254 }",510,200,1.0114,INLAND,80000
-121.5,38.56,46,"{total_rooms: 2646, total_bedrooms: 645 }",1684,616,1.128,INLAND,123100
-121.51,38.56,43,"{total_rooms: 1048, total_bedrooms: 312 }",1320,294,1.0649,INLAND,137500
-121.51,38.55,45,"{total_rooms: 3032, total_bedrooms: 631 }",1341,597,2.8417,INLAND,137900
-121.51,38.55,46,"{total_rooms: 1485, total_bedrooms: 278 }",531,291,2.7885,INLAND,137200
-121.49,38.56,52,"{total_rooms: 1844, total_bedrooms: 392 }",667,353,3.0033,INLAND,103500
-121.49,38.55,52,"{total_rooms: 2515, total_bedrooms: 460 }",836,442,3.3844,INLAND,151100
-121.5,38.55,52,"{total_rooms: 2784, total_bedrooms: 455 }",957,448,5.6402,INLAND,209800
-121.49,38.56,52,"{total_rooms: 1777, total_bedrooms: 368 }",624,350,3.6729,INLAND,137800
-121.49,38.54,47,"{total_rooms: 2313, total_bedrooms: 536 }",779,442,2.5639,INLAND,123000
-121.5,38.54,52,"{total_rooms: 1145, total_bedrooms: 133 }",334,138,8.338,INLAND,405800
-121.49,38.55,51,"{total_rooms: 4280, total_bedrooms: 632 }",1486,621,5.0359,INLAND,224100
-121.5,38.55,49,"{total_rooms: 4094, total_bedrooms: 634 }",1363,659,5.2362,INLAND,236800
-121.5,38.54,44,"{total_rooms: 1167, total_bedrooms: 201 }",452,209,3.7344,INLAND,179800
-121.48,38.55,52,"{total_rooms: 2508, total_bedrooms: 360 }",832,345,7.1035,INLAND,228700
-121.48,38.55,52,"{total_rooms: 2037, total_bedrooms: 358 }",811,375,4.3929,INLAND,162500
-121.48,38.56,50,"{total_rooms: 1587, total_bedrooms: 448 }",877,380,2.0833,INLAND,94300
-121.48,38.55,52,"{total_rooms: 1684, total_bedrooms: 309 }",675,296,4.1467,INLAND,175000
-121.48,38.55,52,"{total_rooms: 2216, total_bedrooms: 333 }",714,327,4.8603,INLAND,191900
-121.48,38.56,52,"{total_rooms: 814, total_bedrooms: 216 }",327,181,2.8542,INLAND,125000
-121.47,38.55,48,"{total_rooms: 968, total_bedrooms: 310 }",706,274,0.9948,INLAND,65400
-121.47,38.55,29,"{total_rooms: 1303, total_bedrooms: 308 }",861,263,1.0208,INLAND,55800
-121.47,38.54,47,"{total_rooms: 2085, total_bedrooms: 464 }",1346,402,1.2679,INLAND,56700
-121.47,38.55,24,"{total_rooms: 979, total_bedrooms: 287 }",546,291,1.186,INLAND,67000
-121.47,38.55,52,"{total_rooms: 1384, total_bedrooms: 295 }",561,244,2.0242,INLAND,94600
-121.45,38.54,47,"{total_rooms: 1159, total_bedrooms: 250 }",810,244,2.7787,INLAND,56000
-121.45,38.54,41,"{total_rooms: 1278, total_bedrooms: 308 }",839,280,1.4702,INLAND,58300
-121.46,38.54,48,"{total_rooms: 1001, total_bedrooms: 205 }",605,175,1.8333,INLAND,58200
-121.46,38.55,40,"{total_rooms: 2077, total_bedrooms: 435 }",1454,385,2.0074,INLAND,57000
-121.42,38.54,29,"{total_rooms: 1407, total_bedrooms: 265 }",556,235,3.0521,INLAND,108000
-121.43,38.54,43,"{total_rooms: 2084, total_bedrooms: 417 }",912,410,2.9769,INLAND,92700
-121.43,38.54,44,"{total_rooms: 1879, total_bedrooms: 359 }",791,345,3.15,INLAND,101500
-121.44,38.54,44,"{total_rooms: 2570, total_bedrooms: 509 }",1145,503,2.5694,INLAND,92400
-121.45,38.54,48,"{total_rooms: 3421, total_bedrooms: 734 }",1441,727,1.9485,INLAND,86600
-121.42,38.54,18,"{total_rooms: 2525, total_bedrooms: 501 }",1726,468,2.398,INLAND,87600
-121.42,38.54,29,"{total_rooms: 2358, total_bedrooms: 493 }",1071,470,2.925,INLAND,94300
-121.43,38.54,42,"{total_rooms: 3321, total_bedrooms: 688 }",1346,658,2.4618,INLAND,101300
-121.44,38.54,39,"{total_rooms: 2855, total_bedrooms:  }",1217,562,3.2404,INLAND,93600
-121.44,38.54,47,"{total_rooms: 2518, total_bedrooms: 501 }",1308,471,2.5389,INLAND,75700
-121.41,38.53,35,"{total_rooms: 2061, total_bedrooms: 371 }",1110,342,3.1944,INLAND,79000
-121.41,38.53,37,"{total_rooms: 1058, total_bedrooms: 224 }",588,231,2.9737,INLAND,72100
-121.42,38.53,37,"{total_rooms: 1958, total_bedrooms: 367 }",1171,366,2.8298,INLAND,71200
-121.42,38.53,36,"{total_rooms: 1581, total_bedrooms: 288 }",832,291,3.4083,INLAND,71800
-121.43,38.53,36,"{total_rooms: 1488, total_bedrooms: 294 }",846,279,3.1208,INLAND,82700
-121.43,38.53,36,"{total_rooms: 2430, total_bedrooms: 426 }",1199,437,3.1667,INLAND,81900
-121.44,38.53,37,"{total_rooms: 1951, total_bedrooms: 432 }",1089,411,2.3272,INLAND,80600
-121.41,38.52,25,"{total_rooms: 3087, total_bedrooms: 720 }",2529,708,1.8689,INLAND,66800
-121.42,38.51,21,"{total_rooms: 3249, total_bedrooms: 666 }",2611,663,1.9423,INLAND,87800
-121.42,38.52,32,"{total_rooms: 2828, total_bedrooms: 556 }",1655,485,2.5574,INLAND,72600
-121.43,38.52,43,"{total_rooms: 2089, total_bedrooms: 399 }",955,385,2.5898,INLAND,72100
-121.43,38.52,30,"{total_rooms: 3657, total_bedrooms: 945 }",2925,899,1.3927,INLAND,78300
-121.44,38.52,38,"{total_rooms: 2080, total_bedrooms: 388 }",995,380,2.7697,INLAND,76600
-121.5,38.53,39,"{total_rooms: 3184, total_bedrooms: 593 }",1188,572,4.6923,INLAND,192000
-121.5,38.53,37,"{total_rooms: 3642, total_bedrooms: 684 }",1508,657,3.5231,INLAND,114300
-121.51,38.53,34,"{total_rooms: 1613, total_bedrooms: 265 }",631,266,4.25,INLAND,191900
-121.51,38.53,36,"{total_rooms: 2603, total_bedrooms: 408 }",966,419,5.3135,INLAND,216600
-121.5,38.52,37,"{total_rooms: 2008, total_bedrooms: 466 }",1261,427,2.2574,INLAND,59100
